city	state	zip	latitude	longitude	avgMurderCount	avgNegligentManSlaughter	avgForcibleSexOffense	avgNonForcibleSexOffense	avgRobbery	avgAggravatedAssault	avgBurglary	avgVehicleTheft	avgArson	avgWeaponOffense	avgDrugViolations	avgLiquorViolations
Scottsdale	AZ	85254	33.617504	-111.95416	0	0	0	0	0	16.67	0	0	0	0	0	0
Scottsdale	AZ	85256	33.491302	-111.83509	0	0	16.67	0	0	50	150	83.33	0	0	83.33	0
Scottsdale	AZ	85257	33.467347	-111.91741	0	0	0	0	16.67	0	0	0	0	0	16.67	0
Scottsdale	AZ	85259	33.596995	-111.82628	0	0	0	0	0	0	16.67	0	0	0	0	0
Scottsdale	AZ	85261	33.276539	-112.18717	0	0	0	0	0	0	0	0	0	0	0	0
Scottsville	KY	42164	36.767969	-86.1813	0	0	0	0	0	0	0	0	0	0	0	0
Scottville	MI	49454	43.946244	-86.28427	0	0	0	0	0	0	50	16.67	0	0	0	0
Scranton	PA	18505	41.39208	-75.66603	0	0	0	0	0	0	0	0	0	0	0	0
Scranton	PA	18508	41.439329	-75.66187	0	0	0	0	8.33	0	0	0	0	25	8.33	0
Scranton	PA	18509	41.42818	-75.64726	0	0	23.81	0	19.05	0	61.9	0	4.76	0	4.76	52.38
Scranton	PA	18510	41.40918	-75.64508	0	0	300	0	100	66.67	150	50	0	16.67	216.67	2866.67
Sealy	TX	77474	29.776375	-96.16474	0	0	0	0	0	0	0	0	0	0	16.67	0
Searcy	AR	72143	35.239022	-91.73776	0	0	0	0	0	0	0	0	0	0	0	0
Searcy	AR	72149	35.247376	-91.73139	0	0	16.67	0	0	16.67	1933.33	183.33	0	33.33	0	0
Seaside	CA	93955	36.615813	-121.83461	0	0	200	8.33	16.67	91.67	508.33	133.33	8.33	166.67	1775	841.67
Seattle	WA	98101	47.61067	-122.33438	0	0	0	0	0	0	0	0	0	0	0	0
Seattle	WA	98103	47.671346	-122.34166	0	0	8.33	0	0	25	83.33	41.67	8.33	0	0	0
Seattle	WA	98104	47.60252	-122.32855	0	0	0	0	0	0	0	0	0	0	0	0
Seattle	WA	98106	47.53282	-122.35443	0	0	16.67	0	100	16.67	166.67	83.33	0	16.67	0	0
Seattle	WA	98107	47.66747	-122.37468	0	0	0	0	0	0	0	0	0	0	0	0
Seattle	WA	98108	47.546188	-122.31514	0	0	0	0	0	16.67	33.33	0	0	0	0	0
Seattle	WA	98109	47.630648	-122.34675	0	0	0	0	0	0	0	0	0	0	0	0
Seattle	WA	98115	47.68382	-122.30122	0	0	0	0	0	0	16.67	25	0	0	0	0
Seattle	WA	98119	47.63877	-122.36694	0	0	83.33	0	50	0	816.67	133.33	16.67	0	0	0
Seattle	WA	98121	47.61487	-122.34578	0	0	13.33	0	0	0	96.67	3.33	0	0	0	0
Seattle	WA	98122	47.61157	-122.30406	6.67	0	60	0	33.33	66.67	440	186.67	0	20	166.67	1893.33
Seattle	WA	98125	47.716648	-122.30308	0	0	0	0	0	0	0	66.67	0	0	0	0
Seattle	WA	98133	47.733852	-122.34461	0	0	0	0	0	13.33	13.33	13.33	0	0	0	26.67
Seattle	WA	98144	47.58577	-122.30081	0	0	11.11	0	11.11	11.11	55.56	11.11	0	0	0	0
Seattle	WA	98168	47.491327	-122.3027	0	0	0	0	0	0	33.33	16.67	0	0	0	0
Seattle	WA	98188	47.450321	-122.27472	0	0	0	0	0	0	0	0	0	0	0	0
Seattle	WA	98195	47.432251	-121.803388	0	0	250	0	383.33	300	5833.33	866.67	150	183.33	2150	2500
Sebring	FL	33870	27.483817	-81.42131	0	0	0	0	0	0	0	0	0	0	0	0
Sedalia	MO	65301	38.702964	-93.23231	0	0	8.33	0	16.67	16.67	58.33	8.33	0	16.67	16.67	41.67
Sedgwick	KS	67206	37.703247	-97.23166	0	0	0	0	0	0	0	0	0	0	0	0
Sedona	AZ	86336	34.876638	-111.80666	0	0	0	0	0	0	0	0	0	0	0	0
Seekonk	MA	02771	41.84345	-71.32343	0	0	0	0	0	0	0	0	0	0	0	0
Seguin	TX	78155	29.56478	-97.96283	0	0	0	0	0	25	225	8.33	0	16.67	108.33	66.67
Selden	NY	11784	40.869274	-73.04254	0	0	16.67	0	16.67	50	216.67	116.67	0	16.67	900	0
Selinsgrove	PA	17870	40.812047	-76.86138	0	0	233.33	0	33.33	200	683.33	0	0	16.67	883.33	1266.67
Sellersburg	IN	47172	38.387722	-85.75936	0	0	0	0	0	0	0	0	0	0	16.67	0
Sells	AZ	85634	31.998543	-111.93712	0	0	0	0	0	0	16.67	0	0	0	0	0
Selma	AL	36701	32.429066	-87.03809	0	0	0	0	41.67	91.67	866.67	0	0	16.67	58.33	0
Selma	AL	36703	32.419846	-86.97783	0	0	0	0	0	16.67	0	0	0	0	0	0
Selmer	TN	38375	35.165045	-88.59327	0	0	0	0	0	0	0	0	0	0	0	0
Seminole	FL	33772	27.843349	-82.79307	0	0	0	0	0	11.11	44.44	0	11.11	22.22	0	0
Seminole	FL	33777	27.851052	-82.76111	0	0	0	0	0	0	0	33.33	0	0	0	0
Seminole	OK	74818	35.162228	-96.609139	0	0	16.67	0	0	0	216.67	33.33	0	0	16.67	16.67
Senatobia	MS	38668	34.607602	-89.94635	0	0	33.33	0	22.22	33.33	266.67	66.67	0	166.67	1200	388.89
Seneca Falls	NY	13148	42.924166	-76.78366	0	0	0	0	0	0	16.67	0	0	0	0	0
Seven Hills	OH	44131	41.391753	-81.65816	0	0	0	0	0	16.67	16.67	16.67	0	0	0	0
Sevierville	TN	37876	35.860157	-83.48694	0	0	0	0	0	0	16.67	0	0	0	16.67	0
Sewanee	TN	37383	35.180503	-85.903522	0	0	550	0	0	66.67	2216.67	33.33	66.67	16.67	616.67	833.33
Seward	AK	00664	18.212565	-66.59243	0	0	0	0	0	166.67	66.67	33.33	0	0	0	466.67
Seward	AK	99664	60.151652	-149.41271	0	0	0	0	0	0	0	0	0	0	0	41.67
Seward	NE	68434	40.909197	-97.11206	0	0	50	0	0	0	333.33	0	0	0	100	66.67
Sewell	NJ	08080	39.74953	-75.10637	0	0	0	0	0	0	0	0	0	0	16.67	16.67
Sewickley	PA	15143	40.561091	-80.15554	0	0	0	0	0	0	0	0	0	0	0	0
Seymour	CT	06483	41.386584	-73.0792	0	0	0	0	0	0	0	0	0	0	0	0
Seymour	MO	65746	37.157055	-92.78857	0	0	0	0	0	0	0	0	0	0	0	0
Seymour Johnson Afb	NC	27531	35.463121	-77.995728	0	0	0	0	0	0	0	0	0	0	0	0
Seymour Johnson Afb	NC	27534	35.377069	-77.92463	0	0	0	0	0	0	0	0	0	0	0	0
Shakopee	MN	55379	44.776138	-93.52556	0	0	0	0	0	0	33.33	0	0	0	0	0
Shamokin Dam	PA	17876	40.845896	-76.82241	0	0	0	0	0	0	0	0	0	0	0	0
Sharon	PA	16146	41.230106	-80.49896	0	0	33.33	0	11.11	100	38.89	0	0	0	11.11	0
Sharon Hill	PA	19079	39.903312	-75.26939	0	0	0	0	0	0	0	0	0	0	0	0
Sharonville	OH	45241	39.276271	-84.39324	0	0	0	0	0	0	0	0	0	0	0	0
Shaw Afb	SC	29152	33.972863	-80.46534	0	0	0	0	0	0	0	0	0	0	0	0
Shawnee	KS	66226	39.029641	-94.84844	0	0	0	0	0	0	0	0	0	0	0	0
Shawnee	OK	74801	35.327341	-96.93544	0	0	0	0	0	0	0	0	0	0	0	0
Shawnee	OK	74802	35.365621	-96.959601	0	0	0	0	0	0	0	16.67	0	0	0	0
Shawnee	OK	74804	35.375188	-96.93162	0	0	8.33	0	62.5	50	125	20.83	0	16.67	79.17	58.33
Sheboygan	WI	53081	43.736145	-87.72893	0	0	8.33	0	0	0	16.67	0	0	0	0	33.33
Sheffield	OH	44035	41.369846	-82.10874	0	0	0	0	0	0	0	0	0	0	0	0
Sheffield Village	OH	44035	41.369846	-82.10874	0	0	0	0	0	0	0	0	0	0	0	0
Shelby	NC	28152	35.258879	-81.57867	0	0	0	0	0	0	33.33	0	0	0	16.67	0
Shelby	OH	44875	40.888988	-82.65598	0	0	0	0	0	0	0	0	0	50	266.67	33.33
Shelby Township	MI	48315	42.662902	-82.99392	0	0	0	0	0	33.33	0	0	0	0	0	0
Shelbyville	IN	46176	39.523797	-85.77208	0	0	0	0	0	0	0	0	0	0	0	33.33
Shelbyville	KY	40065	38.211511	-85.21658	0	0	0	0	0	0	0	0	0	0	0	0
Shelbyville	TN	37160	35.47066	-86.45974	0	0	0	0	0	0	0	0	0	0	0	0
Sheldon	IA	51201	43.184994	-95.85888	0	0	0	16.67	0	33.33	16.67	0	0	0	0	100
Shelton	CT	06484	41.306396	-73.1292	0	0	0	0	16.67	0	66.67	0	0	0	0	0
Shelton	WA	98584	47.224044	-123.10538	0	0	0	0	0	0	0	0	0	0	0	0
Shenandoah	IA	51601	40.750107	-95.36514	0	0	0	0	0	0	0	0	0	0	0	0
Shenandoah	TX	77385	30.18771	-95.43893	0	0	0	0	0	0	0	0	0	0	0	0
Shepherdstown	WV	25443	39.434479	-77.81132	0	0	716.67	0	33.33	16.67	1100	0	33.33	16.67	833.33	1366.67
Sheppard Afb	TX	76311	33.970725	-98.49127	0	0	0	0	0	0	0	0	0	0	0	0
Sheppard Air Force Base	TX	76311	33.970725	-98.49127	0	0	0	0	0	0	0	0	0	0	0	0
Sheridan	WY	82801	44.801249	-106.96782	0	0	33.33	0	0	0	166.67	0	0	83.33	733.33	6250
Sherman	TX	75090	33.632806	-96.59106	0	0	11.11	11.11	0	0	255.56	11.11	66.67	0	11.11	0
Sherman Oaks	CA	91403	34.152513	-118.46396	0	0	0	0	0	0	0	0	0	0	0	0
Shippensburg	PA	17257	40.053308	-77.50622	0	0	366.67	33.33	83.33	16.67	1350	0	0	0	1933.33	18400
Shippenville	PA	16254	41.255691	-79.45122	0	0	0	0	0	0	0	0	0	0	0	0
Shiprock	NM	87420	36.748026	-108.80023	0	0	0	0	0	0	0	0	0	0	0	0
Shirley	NY	11967	40.794317	-72.87181	0	0	0	0	0	33.33	383.33	0	0	0	0	0
Shoreline	WA	98133	47.733852	-122.34461	0	0	0	0	0	0	0	0	0	0	0	0
Show Low	AZ	85901	34.271427	-110.03676	0	0	16.67	0	0	66.67	133.33	33.33	0	0	33.33	83.33
Shreveport	LA	71101	32.505352	-93.74861	0	0	0	0	0	0	0	0	0	0	0	0
Shreveport	LA	71104	32.484232	-93.73671	0	0	250	0	83.33	16.67	883.33	83.33	16.67	33.33	433.33	116.67
Shreveport	LA	71105	32.457903	-93.7133	0	0	0	0	13.33	3.33	10	6.67	0	0	3.33	0
Shreveport	LA	71107	32.56443	-93.8305	0	0	11.11	0	11.11	66.67	355.56	11.11	0	11.11	200	44.44
Shreveport	LA	71108	32.449286	-93.78	0	0	0	0	0	0	0	16.67	0	0	0	0
Shreveport	LA	71109	32.474453	-93.80022	0	0	0	0	0	0	0	0	0	0	0	0
Shreveport	LA	71115	32.350987	-93.62938	0	0	0	0	16.67	100	200	0	0	33.33	33.33	33.33
Shreveport	LA	71118	32.397255	-93.8043	0	0	0	0	0	0	0	0	0	0	0	0
Shreveport	LA	71130	32.607556	-93.75256	0	0	66.67	0	16.67	150	200	216.67	16.67	300	883.33	483.33
Sidney	MI	48885	43.247555	-85.16587	0	0	0	0	0	0	16.67	0	0	0	16.67	0
Sierra Vista	AZ	85636	31.668685	-110.280111	0	0	0	0	0	0	0	0	0	0	0	0
Signal Hill	CA	90755	33.801783	-118.168691	0	0	0	0	0	0	0	0	0	0	0	0
Sikeston	MO	63801	36.891163	-89.58355	0	0	0	0	0	400	0	0	0	66.67	322.22	122.22
Siler City	NC	27344	35.729692	-79.44984	0	0	0	0	0	0	0	0	0	0	0	0
Siloam Springs	AR	72761	36.179905	-94.50208	0	0	11.11	0	0	11.11	500	0	11.11	0	11.11	22.22
Silsbee	TX	77656	30.390569	-94.18056	0	0	0	0	0	0	0	0	0	0	0	0
Silver  Spring	MD	20902	39.040759	-77.04876	0	0	0	0	0	0	0	0	0	0	0	0
Silver City	NM	88061	32.729758	-108.30206	0	0	0	0	0	0	1366.67	50	0	16.67	0	0
Silver Spring	MD	20901	39.020359	-77.0115	0	0	0	0	0	0	0	0	0	0	0	0
Silver Spring	MD	20910	38.999992	-77.03404	0	0	0	0	16.67	8.33	0	0	0	0	16.67	0
Silverdale	WA	98315	47.720777	-122.71309	0	0	0	0	0	0	0	0	0	0	0	0
Simpsonville	SC	29680	34.709869	-82.28385	0	0	0	0	0	0	0	0	0	16.67	33.33	0
Sioux Center	IA	51250	43.075142	-96.19039	0	0	16.67	0	0	0	166.67	16.67	0	0	50	0
Sioux City	IA	51102	42.368406	-96.317951	0	0	33.33	0	0	83.33	166.67	0	0	16.67	166.67	2333.33
Sioux City	IA	51103	42.505387	-96.4293	0	0	0	0	0	0	0	0	0	0	0	0
Sioux City	IA	51104	42.524145	-96.40292	0	0	0	0	8.33	50	425	0	8.33	0	66.67	116.67
Sioux City	IA	51105	42.505046	-96.38003	0	0	0	0	0	0	0	0	0	0	0	0
Sioux City	IA	51106	42.466292	-96.35291	0	0	58.33	0	0	8.33	58.33	16.67	0	0	41.67	8.33
Sioux Falls	SD	57103	43.537075	-96.69527	0	0	16.67	0	0	0	0	0	0	0	33.33	16.67
Sioux Falls	SD	57104	43.560826	-96.7324	0	0	0	0	0	0	0	16.67	0	0	0	0
Sioux Falls	SD	57105	43.525226	-96.73297	0	0	0	0	16.67	5.56	122.22	5.56	0	0	55.56	488.89
Sioux Falls	SD	57107	43.577696	-96.80101	0	0	0	0	50	16.67	316.67	16.67	0	0	200	816.67
Sioux Falls	SD	57108	43.488472	-96.72258	0	0	0	0	0	0	0	0	0	0	0	0
Sioux Falls	SD	57117	43.674582	-96.79134	0	0	0	0	0	0	0	0	0	0	0	0
Sioux Falls	SD	57197	43.674582	-96.79134	0	0	116.67	0	0	83.33	716.67	116.67	16.67	0	300	83.33
Sitka	AK	99835	57.064376	-135.3227	0	0	0	0	0	0	0	0	0	0	0	0
Skokie	IL	60076	42.03618	-87.7321	0	0	0	0	0	0	0	0	0	0	0	0
Skokie	IL	60077	42.033313	-87.75764	0	0	0	0	4.44	4.44	31.11	13.33	0	0	0	0
Slidell	LA	70458	30.269565	-89.77587	0	0	0	0	0	0	0	0	0	0	0	0
Slidell	LA	70461	30.266707	-89.73049	0	0	0	0	0	0	0	0	0	0	0	0
Slippery Rock	PA	16057	41.047157	-80.05506	0	0	266.67	0	0	116.67	416.67	0	0	33.33	1416.67	17850
Smith	NV	89430	38.784128	-119.31697	0	0	0	0	0	0	0	0	0	0	0	0
Smithfield	NC	27577	35.506459	-78.34446	0	0	0	0	0	0	83.33	50	0	16.67	100	0
Smithfield	RI	02917	41.894499	-71.51646	0	0	700	0	0	16.67	550	0	16.67	0	2733.33	0
Smithville	OH	44677	40.865194	-81.85967	0	0	0	0	0	0	0	0	0	16.67	133.33	33.33
Smithville	TN	37166	35.922583	-85.80108	0	0	0	0	0	0	0	0	0	0	0	0
Smyrna	GA	30080	33.87578	-84.50382	0	0	0	0	33.33	33.33	16.67	0	0	0	0	0
Smyrna	TN	37167	35.968513	-86.52231	0	0	0	0	0	0	16.67	0	0	0	0	0
Snowflake	AZ	85937	34.560896	-110.03633	0	0	0	0	0	0	0	0	0	0	16.67	0
Snyder	TX	79549	32.760229	-100.95344	0	0	33.33	0	33.33	16.67	83.33	0	0	33.33	33.33	316.67
Socorro	NM	87801	33.953237	-106.93722	0	0	33.33	0	16.67	100	116.67	33.33	0	16.67	66.67	133.33
Soldotna	AK	99669	60.489536	-151.02091	0	0	33.33	0	0	11.11	11.11	0	0	0	0	88.89
