UNITID_P	INSTNM	BRANCH	ADDRESS	CITY	STATE	ZIP	LATITUDE	LONGITUDE
445762001	Aviation Institute of Maintenance-Manassas	Main Campus	10640 Davidson Place	Manassas	VA	20109	38.790202	-77.51294
232946004	Northern Virginia Community College	Manassas Campus	6901 Sudley Road	Manassas	VA	20109	38.790202	-77.51294
233684006	Strayer University-Virginia	Manassas	9990 Battleview Parkway	Manassas	VA	20109	38.790202	-77.51294
248934006	ECPI University	ECPI University - Manassas	10021 Balls Ford Rd	Manassas	VA	20109	38.790202	-77.51294
482653004	DeVry University-Virginia	Manassas Center	10432 Balls Ford Rd., Ste. 130	Manassas	VA	20109	38.790202	-77.51294
232946007	Northern Virginia Community College	Innovation Park	9485 Innovation Drive	Manassas	VA	20110	38.752269	-77.47694
233921011	Virginia Polytechnic Institute and State University	Middleburg Agricultural Research and Extension Center	5527 Sullivans Mill Road	Middleburg	VA	201175207	38.983902	-77.74903
455983002	Columbia College	Centreville Extension	5940 Centreville Crest Lane	Centreville	VA	20121	38.82571	-77.43964
233684005	Strayer University-Virginia	Loudoun	45150 Russell Branch Parkway	Ashburn	VA	20147	39.041978	-77.49064
131469003	George Washington University	Virginia Science and Technology Campus	20101 Academic Way	Ashburn	VA	201472604	39.041978	-77.49064
441964001	ITT Technical Institute-Chantilly	Main Campus	14420 ALBEMARLE POINT PL, STE100	CHANTILLY	VA	20151	38.889111	-77.4363
232946003	Northern Virginia Community College	Loudoun Campus	1000 Harry Flood Byrd Highway	Sterling	VA	20164	39.011909	-77.39295
456010001	The Art Institute of Washington-Dulles	The Art Institute of Washington-Dulles	21000 Atlantic Blvd Ste 100	Sterling	VA	20166	39.004276	-77.43442
232575002	Lord Fairfax Community College	Fauquier	6480 COLLEGE STREET	WARRENTON	VA	20187	38.735202	-77.73717
232946008	Northern Virginia Community College	Reston Center	1831 Wiehle Ave	Reson	VA	20190	38.959673	-77.3462
161615001	Aaron's Academy of Beauty	Main Campus	11690 Doolittle Drive	WALDORF	MD	20602	38.598185	-76.90381
163204015	University of Maryland-University College	Waldorf Center for Higher Education	3261 Old Washington Road	Waldorf	MD	20602	38.598185	-76.90381
366438001	Blades School of Hair Design	Main Campus - Blades School of Hair Design	22576-316 MACARTHUR BLVD, PO BOX 226	CALIFORNIA	MD	20636	38.349517	-76.54839
162122001	College of Southern Maryland	La Plata Campus	8730 Mitchell Rd	La Plata	MD	206460910	38.528103	-76.98063
162122004	College of Southern Maryland	Leonardtown Campus	22950 Leonardtown Road	Leonardtown	MD	206504700	38.269283	-76.64336
426314098	Embry-Riddle Aeronautical University-Worldwide	Patuxent River	21795-B North Shangri-La Drive	Lexington Park	MD	20653	38.234838	-76.44889
162122003	College of Southern Maryland	Prince Frederick Campus	115 Williams Road, P.O. Box 3709	Prince Frederick	MD	206783709	38.535116	-76.58432
163912001	St Mary's College of Maryland	St. Mary's College of Maryland	18952 E. Fisher Road	St. Mary's City	MD	206863001	38.188796	-76.420738
164058001	TESST College of Technology-Beltsville	Main Campus	4600 Powder Mill Road	Beltsville	MD	20705	39.044509	-76.9133
162061001	Capitol College	Main Campus	11301 SPRINGFIELD RD	LAUREL	MD	20708	39.0632	-76.84103
162007001	Bowie State University	Main Campus	14000 JERICHO PARK RD	BOWIE	MD	207159465	38.979413	-76.74382
164085001	Maryland University of Integrative Health	Main Campus	7750 Montpelier Road	Laurel	MD	20723	39.134062	-76.8579
162928006	Johns Hopkins University	JHU Applied Physics Laboratory, Maryland	11100 Johns Hopkins Road	Laurel	MD	207236005	39.134062	-76.8579
480994001	Aspen Beauty Academy of Laurel	Main Campus	3535 Fort Meade Road	Laurel	MD	20724	39.101646	-76.80334
163286001	University of Maryland-College Park	Main Campus	US Route 1	COLLEGE PARK	MD	20742	38.833563	-76.877743
446394001	Maple Springs Baptist Bible College and Seminary	Main Campus	4130 BELT RD	CAPITOL HEIGHTS	MD	20743	38.886812	-76.90645
430184001	Strayer University-Maryland	Prince George's Campus	4710 Auth Pl 1st Fl	Suitland	MD	20746	38.839663	-76.91478
436030001	Hair Academy II	Main Campus-New Creations	Iverson Mall, 3705 Branch Ave., Lower Level	Hillcrest Heights	MD	207481401	38.822163	-76.93974
426314006	Embry-Riddle Aeronautical University-Worldwide	Andrews	11th FSS/FSDE - 1413 Arkansas Road, Suite 106	Joint Base Andrews	MD	20762	38.820546	-76.88334
179894046	Webster University	Andrews Air Force Base	89 MSS/DPS 1413 Arkansas Road	Andrew Air Force Base	MD	207626405	38.820546	-76.88334
163657001	Prince George's Community College	Main Campus	301 LARGO RD	LARGO	MD	207742199	38.892456	-76.80685
163204013	University of Maryland-University College	The Academic Center at Largo	1616 McCormick Drive	Largo	MD	20774	38.892456	-76.80685
163204001	University of Maryland-University College	Adelphi	3501 University Blvd East	Adelphi	MD	207838010	38.98941	-76.97294
163541001	Hair Academy Inc-New Carrollton	Main Campus	8435 ANNAPOLIS RD	NEW CARROLLTON	MD	20784	38.950528	-76.8888
481270001	Harmon's Beauty School	Main Campus	7760 Landover Road	Landover	MD	207852135	38.920111	-76.889
451909001	Fortis College-Landover	Fortis College Landover	4351 Garden City Drive	Landover	MD	20785	38.920111	-76.889
482501001	DeVry University-Maryland	Bethesda Center	4550 MONTGOMERY AVE, SUITE 100 NORTH	BETHESDA	MD	20814	38.999759	-77.10185
163426001	Montgomery College	Montgomery College:Main Campus	900 Hungerford Drive	ROCKVILLE	MD	20850	39.093408	-77.1718
430184004	Strayer University-Maryland	Rockville	4 Research Place, Suite 100	Rockville	MD	20850	39.093408	-77.1718
260901005	Kaplan University-Davenport Campus	Kaplan University Learning Center - Rockville	1390 Piccard Drive, Suite 10Q	Rockville	MD	20850	39.093408	-77.1718
162928005	Johns Hopkins University	JHU Montgomery County Campus, Maryland	9601 Medical Center Drive	Rockville	MD	208503330	39.093408	-77.1718
163851002	Salisbury University	Universities at Shady Grove	9630 Gudelsky Dr	Rockville	MD	20850	39.093408	-77.1718
163338002	University of Maryland Eastern Shore	Shady Grove Campus	9630 Gudelsky Drive	Rockville	MD	20850	39.093408	-77.1718
163286002	University of Maryland-College Park	The Universities at Shady Grove	9630 Gudelsky Drive	Rockville	MD	20850	39.093408	-77.1718
163204012	University of Maryland-University College	The Universities at Shady Grove	9630 Gudelsky Drive	Rockville	MD	20850	39.093408	-77.1718
455026001	Omega Studios' School of Applied Recording Arts & Sciences	Omega Studios' School of Applied Recording Arts & Sciences	5609 Fishers Lane Suite 14A	Rockville	MD	20852	39.0509	-77.12261
447971001	Hair Expressions Academy	Main Campus	12450 Parklawn Dr 2nd fl	Rockville	MD	20852	39.0509	-77.12261
163426003	Montgomery College	Montgomery College:Germantown	20200 Observation Drive	Germantown	MD	20876	39.191769	-77.24329
162982001	L'Academie de Cuisine	Gaithersburg Campus	16006 INDUSTRIAL DR	GAITHERSBURG	MD	208771414	39.13975	-77.18568
161651001	Aesthetics Institute of Cosmetology	Main Campus	701 Russell Ave, Space H103/H110	GAITHERSBURG	MD	20877	39.13975	-77.18568
163408001	Montgomery Beauty School	Main Campus	8736 ARLISS ST	SILVER SPRING	MD	20901	39.020359	-77.0115
431637001	American Beauty Academy	Main Campus	11006 Veirs Mill Road	WHEATON	MD	209021911	39.040759	-77.04876
241739009	Universidad Metropolitana	Capital Area Campus	11006 Veirs Mill Road	Wheaton	MD	20902	39.040759	-77.04876
243601011	Universidad Del Turabo	Capital Area Campus	11006 Veirs Mill Road	Wheaton	MD	20902	39.040759	-77.04876
243346010	Universidad Del Este	Capital Area Campus	11006 Veirs Mill Road	Wheaton	MD	20902	39.040759	-77.04876
434937001	Yeshiva College of the Nations Capital	Main campus	1216 Arcola Ave	Silver  Spring	MD	20902	39.040759	-77.04876
447245001	Everest Institute-Silver Spring	Main Campus	8757 Georgia Avenue, Suite 700	Silver Spring	MD	20910	38.999992	-77.03404
131742002	Medtech Institute	Medtech Institute - Silver Spring Campus	1100 Wayne Avenue, Suite 100	Silver Spring	MD	20910	38.999992	-77.03404
163426002	Montgomery College	Montgomery College:Takoma Park/Silver Spring	7600 Takoma Avenue	Takoma Park	MD	20912	38.98236	-77.00044
162210001	Washington Adventist University	Main Campus	7600 FLOWER AVE	TAKOMA PARK	MD	209127794	38.98236	-77.00044
161767001	Anne Arundel Community College	Anne Arundel Community College	101 COLLEGE PKY	ARNOLD	MD	210121895	39.049377	-76.49892
162830001	The Colorlab Academy of Hair	The Colorlab Academy	227 ARCHER ST	BEL AIR	MD	210143639	39.536057	-76.34957
162706001	Harford Community College	Main Campus	401 THOMAS RUN ROAD	BEL AIR	MD	210151698	39.532212	-76.30754
434672004	The Community College of Baltimore County	CCBC Hunt Valley Center	11101 McCormick Road	Baltimore	MD	21031	39.487938	-76.65938
162779001	Howard Community College	Howard Community College	10901 Little Patuxent Parkway	Columbia	MD	210443197	39.21536	-76.87823
434973001	University of Phoenix-Maryland Campus	Main Campus	8830 STANFORD BLVD STE 100	COLUMBIA	MD	210455424	39.207523	-76.82527
163046003	Loyola University Maryland	Loyola University Graduate Center	2034 Greenspring Drive	Timonium	MD	21045	39.207523	-76.82527
163046002	Loyola University Maryland	Loyola University Graduate Center	8890 McGaw Road	Columbia	MD	210454743	39.207523	-76.82527
163028001	Lincoln College of Technology-Columbia	Main Campus	9325 SNOWDEN RIVER PKY	COLUMBIA	MD	21046	39.175004	-76.85319
162928004	Johns Hopkins University	JHU Columbia Center, Howard Co., Maryland	6740 Alexander Bell Drive	Columbia	MD	21046	39.175004	-76.85319
480310001	Empire Beauty School-Glen Burnie	Empire Beauty School - Glen Burnie	6320 Ritchie Hwy	Glen Burnie	MD	21061	39.164158	-76.6306
163204011	University of Maryland-University College	Dorsey Station	6865 Deerpath Station	Elkridge	MD	21075	39.197119	-76.75178
462372001	ITT Technical Institute-Hanover	Main Campus	7030 Dorsey Rd, Ste 100	Hanover	MD	210761577	39.167708	-76.71706
164270003	McDaniel College	McDaniel College - Arundel Mills	7009 Arundel Mills Blvd	Hanover	MD	21076	39.167708	-76.71706
434308001	Baltimore School of Massage-Linthicum	BALTIMORE SCHOOL OF MASSAGE	517 Progress Drive - Suite A-L	Linthicum	MD	210902261	39.209529	-76.66177
163754001	Robert Paul Academy of Cosmetology Arts & Sciences	Main Campus	29 Greenmeadow Dr	TIMONIUM	MD	21093	39.435789	-76.63614
430184002	Strayer University-Maryland	Anne Arundel	1520 Jabez Run	Millersville	MD	21108	39.099957	-76.62114
444291001	Empire Beauty School-Owings Mills	Empire Beauty School - Owings Mills, MD	9616 REISTERSTOWN RD Suite 105	OWINGS MILLS	MD	21117	39.419105	-76.78388
434672005	The Community College of Baltimore County	CCBC Owings Mills	110 Painters Mills Road	Baltimore	MD	21117	39.419105	-76.78388
430184005	Strayer University-Maryland	Owings Mills	500 Redland Court, Suite 100	Owings Mills	MD	21117	39.419105	-76.78388
446914001	ITT Technical Institute-Owings Mills	Main Campus	11301 Red Run Blvd	Owings Mills	MD	21117	39.419105	-76.78388
164173002	Stevenson University	Stevenson University Owings Mills Campus	100 Campus Circle	Owings Mills	MD	211177803	39.419105	-76.78388
434672006	The Community College of Baltimore County	CCBC Randallstown	3637 Offutt Road	Randallstown	MD	21133	39.376372	-76.79916
163107001	Maryland Beauty Academy of Reisterstown	Main Campus	152 CHARTLEY DR	REISTERSTOWN	MD	211362331	39.470603	-76.81417
164173001	Stevenson University	Greenspring campus	1525 GREENSPRING VALLEY RD	STEVENSON	MD	211530641	39.412905	-76.730345
405872001	Carroll Community College	Carroll Community College	1601 WASHINGTON ROAD	WESTMINSTER	MD	211576944	39.563901	-76.98926
164270001	McDaniel College	Main Campus	2 COLLEGE HILL	WESTMINSTER	MD	211574390	39.563901	-76.98926
161855001	Baltimore Studio of Hair Design	Main Campus	318 N HOWARD ST	BALTIMORE	MD	212013444	39.295306	-76.62118
162928003	Johns Hopkins University	Harbor East Campus, Baltimore, Maryland	100 International Drive	Baltimore	MD	212014649	39.295306	-76.62118
163259001	University of Maryland-Baltimore	Main Campus	220 Arch Street	Baltimore	MD	21201	39.295306	-76.62118
161873001	University of Baltimore	Main Campus	1420 North Charles Street	Baltimore	MD	21201	39.295306	-76.62118
161864003	Baltimore City Community College	Harbor Campus	710 E. Lombard St.	Baltimore	MD	21202	39.296507	-76.60693
163921002	Sojourner-Douglass College	Academic Hall	200 N. Central Ave	Baltimore	MD	21202	39.296507	-76.60693
162928011	Johns Hopkins University	Peabody Institute of Johns Hopkins University	1 East Mt. Vernon Place	Baltimore	MD	212022308	39.296507	-76.60693
163347001	Fortis Institute-Towson	Fortis Institute - Towson	700 YORK RD	TOWSON	MD	212049840	39.405606	-76.62648
162654001	Goucher College	Main Campus	1021 DULANEY VALLEY RD	BALTIMORE	MD	212042794	39.405606	-76.62648
163921001	Sojourner-Douglass College	Main Campus	500 N CAROLINE ST	BALTIMORE	MD	212051898	39.301157	-76.57478
162928002	Johns Hopkins University	Johns Hopkins Medical Institutions, Baltimore, Md.	550 N. Broadway	Baltimore	MD	21205	39.301157	-76.57478
163532001	Ner Israel Rabbinical College	Main Campus	400 MT WILSON LN	BALTIMORE	MD	21208	39.376879	-76.7287
476601001	Bais HaMedrash and Mesivta of Baltimore	Main Campus	6823 Old Pimlico Road	Baltimore	MD	212091613	39.368974	-76.66904
163578001	Notre Dame of Maryland University	main campus	4701 N CHARLES ST	Baltimore	MD	212102476	39.352496	-76.63452
163046001	Loyola University Maryland	Loyola University Maryland	4501 North CHARLES Street	BALTIMORE	MD	212102699	39.352496	-76.63452
212452001	Faith Theological Seminary	Main Campus	529 Walker Avenue	Baltimore	MD	212122624	39.363456	-76.61142
431637002	American Beauty Academy	Baltimore Campus	4719 Harford Road	Baltimore	MD	21214	39.351857	-76.56399
161864002	Baltimore City Community College	Reisterstown Professional Center (RPC)	6764 A Reisterstown Rd.	Baltimore	MD	21215	39.345456	-76.68038
161864001	Baltimore City Community College	Liberty Campus	2901 LIBERTY HEIGHTS AVENUE	BALTIMORE	MD	212157893	39.345456	-76.68038
162283001	Coppin State University	Coppin State University	2500 W NORTH AVE	BALTIMORE	MD	212163698	39.310006	-76.67029
163295001	Maryland Institute College of Art	Main Campus	1300 MT ROYAL AVE	BALTIMORE	MD	212174191	39.306306	-76.63786
461379001	Holistic Massage Training Institute	Main Campus	1 East University Parkway, Suite 110	Baltimore	MD	212182407	39.325956	-76.60602
162928001	Johns Hopkins University	JHU  HOMEWOOD  CAMPUS, BALTIMORE, MARYLAND	3400 N CHARLES ST	BALTIMORE	MD	212182688	39.325956	-76.60602
434672003	The Community College of Baltimore County	CCBC Dundalk  Campus	7200 Sollers Point Road	Baltimore	MD	212224694	39.263162	-76.5082
214801001	Pennsylvania State University-Penn State Abington	Abington Campus, Penn State	1600 WOODLAND RD	ABINGTON	PA	19001	40.127907	-75.12695
210784001	Magnolia School	Main Campus	50 E BUTLER PIKE	AMBLER	PA	19002	40.169608	-75.21158
216339002	Temple University	Ambler Campus	580 MEETINGHOUSE ROAD	AMBLER	PA	190023999	40.169608	-75.21158
214944001	Pennco Tech-Bristol	Main Campus	3815 OTTER ST	BRISTOL	PA	19007	40.108943	-74.85548
430971001	Delaware County Technical School-Practical Nursing Program	Marple Education Center	85 N. Malin Road	Broomall	PA	190081928	39.974378	-75.36083
215646001	Kaplan Career Institute-Broomall	Main Campus	1991 Sproul Road Suite 42	Broomall	PA	19008	39.974378	-75.36083
210492001	Bryn Athyn College of the New Church	Main Campus	801 Tomlinson Rd, PO Box 717	Bryn Athyn	PA	190090717	40.139539	-75.06716
212869001	Harcum College	Harcum College	750 Montgomery Avemie	Bryn Mawr	PA	19010	40.02371	-75.32764
215691001	Rosemont College	Main Campus	1400 MONTGOMERY AVE	ROSEMONT	PA	190101699	40.02371	-75.32764
211273001	Bryn Mawr College	Main Campus	101 N MERION AVE	BRYN MAWR	PA	190102899	40.02371	-75.32764
216852001	Widener University-Main Campus	Main Campus	ONE UNIVERSITY PLACE	CHESTER	PA	190135792	39.84697	-75.37444
216579002	Venus Beauty Academy	Aston Branch Campus	600 Turner Industrial Way	Aston	PA	19014	39.864761	-75.4326
214272001	Neumann University	Main Campus	ONE NEUMANN DRIVE	ASTON	PA	190141298	39.864761	-75.4326
476328001	Everest Institute-Bensalem	Main Campus	3050 Tillman Drive	Bensalem	PA	190202062	40.10386	-74.93734
212984003	Holy Family University	Holy Familty University-Woodhaven Campus	1311 Bristol Pike	Bensalem	PA	19020	40.10386	-74.93734
212832004	Gwynedd Mercy University	Bensalem Campus	3329 State Road	Bensalem	PA	19020	40.10386	-74.93734
214564001	Salus University	Elkins Park Academic Campus	8360 OLD YORK RD	ELKINS PARK	PA	190276262	40.072293	-75.12406
212771001	Gratz College	Mandell Campus	7605 OLD YORK RD	MELROSE PARK	PA	190273010	40.072293	-75.12406
210599001	All-State Career School-Lester	Main Campus	501 SEMINOLE ST	LESTER	PA	19029	39.866912	-75.29156
474997001	All-State Career School-Allied Health Campus	Allied Health Campus	50 W Powhattan Ave	Essington	PA	19029	39.866912	-75.29156
482608001	DeVry University-Pennsylvania	Ft Washington Campus	1140 VIRGINIA DR	FT WASHINGTON	PA	19034	40.13477	-75.20374
444811001	PITC Institute	Main Campus	140 South Easton Road	Glenside	PA	190384001	40.10346	-75.16829
210890001	Antonelli Institute	Main Campus	300 MONTGOMERY AVE	ERDENHEIM	PA	190388242	40.10346	-75.16829
442064001	Won Institute of Graduate Studies	Main Campus	137 S Easton Rd	Glenside	PA	190384535	40.10346	-75.16829
216816001	Westminster Theological Seminary	Main Campus (Philadelphia)	2960 W. Church Road	Glenside	PA	19038	40.10346	-75.16829
211088001	Arcadia University	Main Campus	450 S EASTON RD	GLENSIDE	PA	190383295	40.10346	-75.16829
212911001	Haverford College	Main Campus	370 W. LANCASTER AVE	HAVERFORD	PA	190411392	40.012661	-75.3088
213774001	Manor College	Main Campus	700 FOX CHASE RD	JENKINTOWN	PA	19046	40.09811	-75.10949
215114001	Cairn University-Langhorne	Main Campus	200 Manor Ave	Langhorne	PA	190472990	40.173563	-74.91203
